Date,Open,High,Low,Close,Adj Close,Volume
2006-02-13,145.604675,152.925156,143.554169,151.650772,131.014389,5142872
2006-02-14,151.775345,152.158615,146.275406,146.907791,126.916817,3782503
2006-02-15,148.517532,149.801498,146.601181,147.348557,127.297607,3533525
2006-02-16,147.655182,155.224777,147.185669,153.327591,132.463028,7887650
2006-02-17,151.210007,155.416412,147.760574,148.163010,128.001251,6681642
2006-02-20,148.325897,150.625519,147.118591,150.021866,129.607132,4550627
2006-02-21,150.625519,153.193436,150.529709,151.794495,131.138550,3676953
2006-02-22,152.733521,152.973068,151.008789,151.756180,131.105438,2607888
2006-02-23,152.331085,152.886826,150.002716,150.568039,130.078995,2813637
2006-02-24,151.277084,152.053207,148.345062,150.146439,129.714752,3271601
2006-02-27,151.392075,152.331085,149.973969,150.644684,130.145187,2140725
2006-02-28,152.129868,157.428589,149.533203,156.058395,134.822205,8344950
2006-03-01,156.182953,163.848373,155.224777,162.142822,140.078690,8229282
2006-03-02,162.698563,170.114853,162.698563,165.419785,142.909744,7416792
2006-03-03,165.764725,174.244598,165.764725,173.219360,149.647934,9198017
2006-03-06,174.388336,180.329025,174.024216,177.991074,153.770309,6014813
2006-03-07,178.604309,178.604309,174.043381,174.666199,150.897888,4116026
2006-03-08,174.388336,175.998062,167.805649,168.572189,145.633179,10430623
2006-03-09,169.808243,170.143600,161.165482,167.575684,144.772263,8888821
2006-03-10,169.405807,172.280334,168.840485,171.667099,148.306931,7143049
2006-03-13,172.471970,174.005066,169.712418,170.258591,147.090073,3482621
2006-03-14,170.555618,173.497223,168.735077,171.293411,147.984070,5651540
2006-03-16,172.471970,176.783768,171.705429,176.113052,152.147873,6094480
2006-03-17,176.496323,180.903946,176.323853,179.763702,155.301743,8530704
2006-03-20,180.329025,180.865616,178.604309,179.945755,155.459015,2563465
2006-03-21,180.444016,180.942261,172.471970,173.679276,150.045288,2925944
2006-03-22,173.813431,176.879593,171.705429,175.873505,151.940933,5674161
2006-03-23,176.304688,177.435333,172.855240,173.564301,149.945938,2366429
2006-03-24,173.516388,175.154877,171.935394,173.985901,150.310181,2499499
2006-03-27,174.579971,176.017227,172.088699,172.730682,149.225769,3381314
2006-03-28,173.430161,175.059052,172.663605,173.458893,149.854874,3989442
2006-03-29,173.621796,174.378754,172.088699,173.209778,149.639679,1420931
2006-03-30,174.100876,176.457993,172.280334,173.966736,150.293610,2601146
2006-03-31,175.538147,179.754120,174.196701,178.719299,154.399475,3137382
2006-04-03,179.562485,186.653000,179.562485,186.269730,160.922424,5102383
2006-04-04,186.844635,186.844635,183.011932,184.401291,159.308243,2185450
2006-04-05,185.215744,189.719177,183.050262,184.621674,159.498657,1601915
2006-04-07,184.918701,186.423035,176.304688,177.713211,153.530289,4170087
2006-04-10,176.975418,182.781967,175.921417,182.120819,157.338104,2235587
2006-04-12,182.437027,182.437027,172.088699,173.228943,149.656219,1940490
2006-04-13,172.471970,176.074722,168.639267,174.225449,150.517151,4157699
2006-04-17,175.729782,178.987579,174.196701,178.029404,153.803436,4010576
2006-04-18,178.604309,181.133896,177.550323,178.661804,154.349792,2309362
2006-04-19,179.945755,180.903946,175.672287,177.061646,152.967392,1822830
2006-04-20,177.454498,183.395203,174.675781,182.494507,157.660934,4440105
2006-04-21,182.628662,188.205246,180.817703,187.352478,161.857864,4204903
2006-04-24,186.844635,188.569366,182.245392,183.500595,158.530121,1884676
2006-04-25,183.970108,184.353378,174.599136,175.739365,151.825012,2679132
2006-04-26,176.285522,185.081589,173.219360,183.663483,158.670853,2220178
2006-04-27,177.914429,185.886459,177.262863,179.533752,155.103073,1974738
2006-04-28,176.323853,179.179214,170.555618,178.038986,153.811737,2028825
2006-05-02,183.778473,185.646912,182.082504,182.743637,157.876175,962989
2006-05-03,185.484024,186.844635,180.166138,184.018021,158.977142,1806914
2006-05-04,185.694824,188.952637,184.736649,185.608597,160.351257,2521380
2006-05-05,187.802811,188.128601,184.382126,185.503189,160.260223,3297113
2006-05-08,186.806320,188.186096,183.989273,184.573761,159.457275,1774764
2006-05-09,185.311554,191.060623,182.053757,188.828064,163.132660,7131730
2006-05-10,189.814987,190.294083,185.886459,186.835052,161.410843,3283634
2006-05-11,187.802811,187.802811,182.101654,182.944855,158.050003,1619908
2006-05-12,182.053757,187.802811,179.179214,184.468353,159.366211,3881190
2006-05-15,185.234909,187.764496,173.430161,176.151382,152.180984,4444760
2006-05-16,176.304688,179.179214,167.297821,178.211456,153.960724,4354829
2006-05-17,180.520660,186.078094,179.418762,184.391708,159.299988,4445360
2006-05-18,183.011932,183.011932,165.573090,167.278656,144.515656,4295654
2006-05-19,172.452805,175.039886,155.224777,162.679398,140.542252,5019945
2006-05-22,163.848373,170.536453,126.479446,146.016693,126.146980,3926782
2006-05-23,148.517532,152.925156,141.062912,149.676926,129.309128,3387226
2006-05-24,151.392075,154.266602,145.643005,148.766663,128.522736,3425565
2006-05-25,147.176086,156.182953,142.404358,153.825836,132.893463,3446693
2006-05-26,155.991318,159.967758,154.276184,156.125458,134.880173,2299625
2006-05-29,157.141129,160.207306,155.339752,158.099304,136.585388,2507922
2006-05-30,158.482574,158.482574,148.201340,151.047119,130.492874,2519809
2006-05-31,149.475708,152.139450,142.193558,151.334579,130.741196,3929041
2006-06-01,152.244843,154.266602,140.085571,141.886948,122.579216,3399468
2006-06-02,142.806793,152.158615,141.810287,151.200439,130.625336,4114539
2006-06-05,151.966980,155.608047,146.706573,149.945221,129.540939,3740647
2006-06-06,147.559357,152.350250,143.726639,147.118591,127.098930,2904273
2006-06-07,146.601181,148.670837,139.050735,142.912201,123.464958,2527412
2006-06-08,141.340790,141.810287,136.262436,138.082977,119.292847,3371561
2006-06-09,137.038559,147.348557,135.103043,144.972275,125.244698,2719485
2006-06-12,145.643005,146.601181,137.594315,139.357361,120.393837,3266455
2006-06-13,137.019409,138.820770,131.270340,132.985474,114.889015,4074218
2006-06-14,134.164032,140.852112,124.658913,126.460281,109.251778,4623912
2006-06-15,130.053452,135.677948,128.204163,133.119614,115.004906,3887791
2006-06-16,136.521149,144.474030,136.252853,139.050735,120.128929,3689315
2006-06-19,139.893936,148.124680,138.935760,147.300644,127.256210,3608078
2006-06-20,145.643005,149.207428,142.241470,145.757980,125.923462,3793325
2006-06-21,144.684830,147.521027,144.109924,146.055023,126.180107,2724604
2006-06-22,148.325897,153.059296,147.559357,149.705673,129.333954,2776024
2006-06-23,146.582016,150.203934,145.374710,148.795410,130.722916,4678182
2006-06-26,152.158615,152.800583,138.562073,139.980179,122.978416,3167199
2006-06-27,140.085571,145.173492,138.207550,142.816376,125.470123,4831927
2006-06-28,141.618652,143.113419,138.533325,142.164810,124.897675,3351429
2006-06-29,149.284073,149.284073,142.768463,145.920868,128.197540,2609672
2006-06-30,147.942627,157.332764,147.559357,152.244843,133.753418,5993669
2006-07-03,153.500061,155.071472,149.571533,150.644684,132.347610,2422797
2006-07-04,153.308426,155.224777,152.110703,152.541885,134.014374,2438029
2006-07-05,152.350250,154.343262,150.539291,153.432983,134.797226,3405715
2006-07-06,151.583710,154.688202,150.635101,152.781418,134.224823,2457279
2006-07-07,153.308426,155.013977,146.409546,147.664749,129.729614,2463170
2006-07-10,147.952209,150.960892,145.643005,150.338074,132.078217,2036344
2006-07-11,150.453049,150.989639,144.301559,145.048935,127.431503,3077649
2006-07-12,144.694412,148.249252,141.666565,147.712662,129.771698,3058357
2006-07-13,146.792816,148.115097,144.550674,147.492279,129.578079,2409156
2006-07-14,144.301559,144.876465,141.158737,141.781540,124.560982,2830795
2006-07-17,141.810287,141.810287,132.611786,133.541214,117.321487,2736001
2006-07-18,134.144867,135.620468,130.695435,131.912323,115.890450,5181022
2006-07-19,133.761597,134.144867,125.521271,126.105759,110.789131,5166813
2006-07-20,132.228516,134.116119,130.522964,131.759003,115.755745,5796889
2006-07-21,131.251175,131.461975,127.370552,128.989868,113.322937,1691826
2006-07-24,128.989868,131.797333,125.042183,130.992462,115.082321,1981287
2006-07-25,133.186691,135.677948,132.611786,134.461075,118.129616,3873034
2006-07-26,135.869583,140.564667,135.639633,139.663971,122.700592,6834259
2006-07-27,139.510666,142.183975,138.207550,141.494095,124.308434,4097403
2006-07-28,141.819870,142.672653,137.335602,139.443588,122.506973,3863265
2006-07-31,140.746719,143.285889,140.660477,141.762375,124.544121,1217608
2006-08-01,141.235382,141.522842,138.207550,140.382599,123.331940,1176665
2006-08-02,140.852112,145.815475,140.852112,145.307632,127.658775,2432602
2006-08-03,146.792816,150.223083,145.547180,147.386887,129.485519,3575281
2006-08-04,147.942627,149.054108,144.493195,145.575928,127.894516,1600694
2006-08-07,144.684830,146.879044,142.960098,143.621246,126.177223,2622332
2006-08-08,143.535004,147.473114,143.535004,146.850311,129.014099,1352593
2006-08-09,146.217911,153.308426,145.643005,152.216095,133.728149,3134940
2006-08-10,151.564545,152.781418,149.676926,151.210007,132.844269,2087071
2006-08-11,153.212601,155.416412,151.679520,152.187347,133.702927,1985404
2006-08-14,153.116791,154.074966,151.784927,153.500061,134.856171,1119500
2006-08-16,155.033142,158.099304,155.033142,156.499161,137.491013,1504856
2006-08-17,157.141129,161.232559,156.777023,160.456421,140.967621,4587823
2006-08-18,161.280457,164.135834,160.015671,162.880615,143.097382,4479675
2006-08-21,157.169876,165.764725,157.169876,164.653244,144.654694,2132240
2006-08-22,165.046097,165.937210,160.973846,162.056580,142.373444,1528750
2006-08-23,161.357117,163.925034,161.021759,162.411118,142.684906,2340510
2006-08-24,161.376282,165.381454,160.283951,164.864044,144.839920,1631117
2006-08-25,165.956375,166.483368,162.219482,162.851868,143.072128,1554883
2006-08-28,164.020844,164.375381,161.999100,163.225555,143.400436,798682
2006-08-29,164.375381,164.595749,161.414612,161.989517,142.314499,1168034
2006-08-30,163.168076,164.768234,162.487762,163.551346,143.686646,1334246
2006-08-31,164.404114,164.777802,160.504333,161.960770,142.289246,2606786
2006-09-01,162.890198,166.703751,161.759552,165.458115,145.361816,1955806
2006-09-04,166.358795,172.385742,166.358795,171.954559,151.069199,2665961
2006-09-05,172.088699,172.424072,168.639267,169.865738,149.234116,1717745
2006-09-06,170.938889,171.791672,169.070450,169.453720,148.872131,1443787
2006-09-07,169.453720,172.471970,168.639267,171.964142,151.077621,2378812
2006-09-08,172.481552,173.382248,170.948471,172.088699,151.187057,4029946
2006-09-11,172.471970,172.663605,160.274368,162.516510,142.777481,2195182
2006-09-12,162.899780,164.327469,160.398941,163.618408,143.745560,2470763
2006-09-13,164.231644,168.447632,164.231644,166.694168,146.447739,2630618
2006-09-14,167.681091,168.447632,165.094009,165.707245,145.580719,1566317
2006-09-15,166.531281,167.470291,164.068756,166.655838,146.414078,1379535
2006-09-18,166.914551,167.489456,164.269974,164.614914,144.621017,863409
2006-09-19,164.816132,165.573090,157.907669,159.268295,139.923798,1505331
2006-09-20,159.143723,161.932022,157.438171,161.366699,141.767334,2129083
2006-09-21,162.890198,163.465103,160.609741,162.545258,142.802750,1597496
2006-09-22,162.784805,162.784805,159.632401,160.101898,140.656158,1972301
2006-09-25,160.398941,164.317886,160.015671,162.200317,142.499725,2558006
2006-09-26,162.890198,164.787384,162.123657,164.250809,144.301178,1382207
2006-09-27,164.423279,166.013855,162.554840,163.033920,143.232056,1116604
2006-09-28,163.273468,163.618408,160.590576,161.443344,141.834686,2778623
2006-09-29,161.932022,165.898880,161.749969,165.199402,145.134537,1850001
2006-10-03,166.167160,168.026031,164.040009,166.655838,146.414078,2452734
2006-10-04,167.106186,169.769913,166.943298,168.687180,148.198685,3434331
2006-10-05,169.769913,172.836090,169.769913,171.465897,150.639908,2038745
2006-10-06,171.897064,172.280334,169.597443,171.264679,150.463135,1100792
2006-10-09,170.363983,174.388336,168.639267,172.788177,151.801590,1663204
2006-10-10,174.388336,175.327347,173.449310,174.723694,153.501999,1067959
2006-10-11,175.011139,175.346512,167.537354,168.811737,148.308105,1085779
2006-10-12,169.597443,173.430161,168.696762,172.654022,151.683731,1192612
2006-10-13,174.005066,175.327347,171.916229,174.512894,153.316788,1375663
2006-10-16,175.883087,176.285522,161.424194,173.851746,152.735977,890476
2006-10-17,173.430161,174.733276,171.015549,172.510300,151.557449,718718
2006-10-18,172.510300,174.100876,169.616608,170.181931,149.511887,718885
2006-10-19,172.069534,172.069534,168.878815,170.526871,149.814941,729676
2006-10-20,172.280334,172.644455,169.789078,170.718506,149.983276,591090
2006-10-23,172.280334,172.280334,167.978119,168.438049,147.979797,516819
2006-10-26,168.658432,169.789078,165.965942,167.058273,146.767639,715091
2006-10-27,169.405807,170.756836,168.629684,169.846573,149.217255,754609
2006-10-30,170.172348,172.663605,160.983429,163.292633,143.459366,4053246
2006-10-31,162.890198,163.675903,157.907669,158.664642,139.393463,6145384
2006-11-01,159.440765,161.242126,158.290939,158.913757,139.612305,2502735
2006-11-02,159.249130,161.932022,158.501740,158.875443,139.578659,4877054
2006-11-03,160.398941,160.475586,154.889420,156.211700,137.238480,4371037
2006-11-06,157.141129,157.332764,155.138535,156.422501,137.423660,2884324
2006-11-07,159.440765,159.440765,156.202118,156.834518,137.785629,1974503
2006-11-08,161.165482,161.165482,152.350250,153.730026,135.058212,3457396
2006-11-09,154.458237,155.694290,152.264008,154.074966,135.361237,2767200
2006-11-10,154.841507,157.486084,152.925156,156.796188,137.751953,3900529
2006-11-13,158.080154,160.015671,157.332764,159.776123,140.369949,1971643
2006-11-14,160.619324,160.878021,157.016571,158.913757,139.612305,1645712
2006-11-15,159.440765,159.824036,157.141129,157.802277,138.635849,1752587
2006-11-16,158.290939,159.440765,155.081055,155.962570,137.019562,1294561
2006-11-17,157.466919,158.060989,154.371994,155.349335,136.480820,3980420
2006-11-20,154.247437,154.956482,151.200439,153.777924,135.100296,2060677
2006-11-21,155.684708,157.514816,154.295349,156.662048,137.634109,686234
2006-11-22,158.674210,160.015671,156.278778,159.536575,140.159500,1358516
2006-11-23,160.207306,161.491257,156.777023,157.687302,138.534836,1744144
2006-11-24,157.907669,159.038330,156.949493,158.185547,138.972565,829418
2006-11-27,158.693375,159.919846,158.099304,158.722122,139.443954,649368
2006-11-28,157.198624,157.409424,154.841507,155.330185,136.464005,1650335
2006-11-29,157.141129,157.332764,153.787506,155.215195,136.362976,2131713
2006-11-30,156.757858,157.217789,154.649872,155.109802,136.270386,873997
2006-12-01,156.182953,162.468597,155.224777,161.529587,141.910431,3138379
2006-12-04,162.890198,170.019043,162.890198,168.495544,148.030319,3680476
2006-12-05,170.172348,170.938889,167.307404,169.089615,148.552246,1576748
2006-12-06,169.789078,170.172348,165.304810,168.754242,148.257599,1266059
2006-12-07,168.255997,171.705429,167.154083,170.977219,150.210571,1000680
2006-12-08,170.938889,171.897064,165.017349,166.109680,145.934250,1572213
2006-12-11,166.550446,166.550446,156.250031,160.916351,141.371689,1857296
2006-12-12,160.916351,163.235138,144.924362,157.236954,138.139191,2727787
2006-12-13,157.524399,163.848373,153.701279,161.433762,141.826248,1397846
2006-12-14,163.465103,164.979019,160.207306,163.532181,143.669800,1273213
2006-12-15,165.381454,166.128845,163.503433,164.384949,144.418976,886594
2006-12-18,164.911957,170.555618,159.057495,170.325653,149.638138,1805969
2006-12-19,169.022537,170.938889,162.516510,165.352722,145.269226,1971252
2006-12-20,165.783890,168.715912,158.894592,160.197723,140.740341,2853980
2006-12-21,161.079239,166.722916,160.398941,165.774307,145.639603,1446584
2006-12-22,165.573090,166.339645,162.382370,164.662827,144.663147,755105
2006-12-26,164.614914,170.938889,163.675903,169.482468,148.897385,1763529
2006-12-27,169.597443,175.097382,168.447632,173.784683,152.677032,2052589
2006-12-28,173.430161,177.262863,172.663605,173.497223,152.424515,2033490
2006-12-29,174.627869,175.154877,170.565201,172.519882,151.565872,1197105
2007-01-02,172.644455,179.140884,171.159271,178.201874,156.557724,1364913
2007-01-03,179.945755,183.864716,179.370850,179.984085,158.123489,2821684
2007-01-04,181.287216,183.558090,180.530243,181.498016,159.453537,1871818
2007-01-05,181.478851,182.896942,177.962326,178.805527,157.088074,1166448
2007-01-08,178.565979,180.520660,172.663605,177.770691,156.178955,1872502
2007-01-09,178.604309,179.160049,172.855240,174.493729,153.299988,1365174
2007-01-10,174.196701,175.921417,171.350906,173.995483,152.862244,1811777
2007-01-11,174.196701,176.611298,173.046875,175.902252,154.537445,1598664
2007-01-12,177.473663,181.076416,175.356094,180.281128,158.384445,2400029
2007-01-15,181.095581,182.398697,178.987579,181.430939,159.394608,1637358
2007-01-16,182.437027,184.736649,181.325531,183.567673,161.271835,1364136
2007-01-17,185.311554,186.806320,183.970108,184.842056,162.391418,1392967
2007-01-18,185.445694,186.403885,180.137390,182.580750,160.404755,1049794
2007-01-19,183.922195,185.004944,178.221039,182.072922,159.958618,1419246
2007-01-22,183.970108,185.656494,180.616486,184.813309,162.366165,998833
2007-01-23,185.694824,185.828979,181.095581,182.063339,159.950211,1307210
2007-01-24,183.011932,183.011932,174.005066,175.576477,154.251236,2968546
2007-01-25,177.071228,178.604309,175.346512,177.646133,156.069504,828786
2007-01-29,177.636551,177.636551,171.916229,172.385742,151.448029,795917
2007-01-31,172.845673,174.196701,166.751648,168.208084,147.777771,1402954
2007-02-01,169.597443,174.282928,168.830902,173.554718,152.475006,1000498
2007-02-02,174.579971,176.687958,173.334335,174.407501,153.224228,1224491
